,name,tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
270,痢疾,2.0,-0.010029,0.005382,-0.010461,-0.015603,-0.031176,0.034509,0.000414,0.005263,0.040578,0.004762,0.011265,-0.023913,0.021459,0.008654,0.00959,-0.042126,-0.019508,-0.008915,0.01843,0.016689,-0.010722,0.005832,0.043014,-0.012519,0.026525,-0.032093,-0.027898,-0.002913,-0.004622,-0.029943,0.011032,-0.03775,-0.003856,-0.017476,0.048099,0.015071,0.013476,0.069562,0.01709,0.013873,-0.033396,0.035585,-0.013882,0.025547,0.016426,-0.010367,0.00449,-0.03255,-0.030117,0.007997,0.004815,-0.023178,0.016186,0.003198,0.002302,-0.009131,0.02447,-0.030517,0.001087,0.03237,-0.071218,-0.001536,-0.018664,0.010117,-0.014634,-0.033322,0.032287,0.008868,0.032593,0.010787,-0.020945,0.00504,0.012862,0.018144,-0.039747,0.019538,-0.010616,-0.060913,-0.003563,-0.006854,0.007961,0.034927,0.024211,0.01593,0.036893,0.007389,-0.026162,0.004109,-0.012894,-0.005789,-0.023989,-0.009854,-0.006301,0.022505,-0.018287,-0.018266,0.005113,0.000595,-0.045941,-0.005069
271,肺病,2.0,0.009693,-0.000558,0.024085,0.030632,-0.004758,0.021627,-0.037046,0.000995,-0.020645,0.016723,-0.013198,0.024955,-0.005699,0.007,-0.008564,-0.002748,-0.003233,-0.007708,0.023924,-0.029322,0.022723,-0.009467,-0.040616,-0.003377,-0.017745,0.03301,0.010331,-0.003007,0.013263,0.015101,0.000747,0.05913,0.008537,-0.028818,-0.032474,0.007387,-0.017053,-0.028191,-0.003042,-0.010672,0.011228,-0.004841,-0.002786,-0.050496,0.014042,0.025471,-0.01312,0.004743,0.045953,-0.02007,-0.007871,0.009191,-0.004281,0.001334,0.020127,0.027645,-0.007281,0.008311,0.001678,-0.019866,0.032191,0.00308,0.03243,-0.044285,-0.018977,-0.010015,0.027662,0.02286,-0.031133,-0.025818,-0.007009,-0.015822,-0.018921,-0.009962,0.010293,-0.002325,0.001325,0.042943,0.03836,-0.021476,0.011949,-0.028931,0.009237,-0.035477,-0.032,0.044251,0.008509,-0.020636,-0.005327,0.008993,0.00647,0.00945,0.047846,0.012868,0.010687,0.009853,0.030117,-0.019585,0.058103,-0.032793
272,乌药,4.0,0.031041,-0.013753,-0.048679,0.03872,0.012107,-0.105355,0.117258,-0.078643,0.079448,0.0608,0.02,-0.08106,-0.013212,-0.034077,0.076847,0.009276,-0.08133,0.029971,-0.040464,0.068062,-0.053318,0.096012,0.110567,0.01502,-0.024352,0.069851,0.02273,-0.009958,0.08896,-0.021684,0.066682,-0.113853,-0.006608,0.023951,0.063844,0.035194,-0.054158,-0.024781,-0.019408,-0.042911,0.035748,0.076028,-0.03292,-0.060578,0.028229,0.02107,0.023468,0.06153,0.008932,0.092933,0.032072,-0.062918,0.022014,0.029453,0.016835,-0.061309,0.084327,-0.107722,-0.00302,0.095833,-0.146965,0.044113,-0.019278,0.046452,0.008815,-0.014287,-0.046095,-0.010164,0.092287,0.071099,-0.043973,-0.001644,-0.051862,0.085701,-0.115899,-0.032274,0.014078,-0.088319,0.058435,0.031117,-0.001286,0.039107,0.108247,0.128184,0.111262,-0.127931,-0.042608,0.00443,0.053933,-0.04921,-0.088855,0.052104,-0.066374,-0.078455,0.002332,0.032342,0.01168,0.032352,-0.046181,0.018851
273,苔白,3.0,0.033741,0.111078,0.028772,0.032907,-0.065936,0.069986,0.049341,0.082615,-0.052749,0.05268,-0.01737,0.065669,0.056052,-0.013926,0.115645,-0.051918,0.018829,-0.033331,0.066449,-0.036206,0.039607,0.071062,0.022965,-0.015424,-0.053203,0.100195,0.163737,-0.029553,0.032753,0.021164,-0.003654,0.051158,-0.044284,-0.023422,-0.044052,-0.102816,-0.043318,-0.015978,-0.01934,-0.098423,-0.049382,0.06626,0.054515,0.010906,-0.000777,0.049039,-0.046547,-0.008666,0.135115,-0.147481,-0.069328,-0.0196,0.089535,0.041306,0.036249,0.057691,-0.043436,-0.01217,-0.042555,0.017292,-0.050271,-0.02055,0.018352,0.052667,0.017706,0.016318,-0.040892,-0.02694,0.031966,0.013214,-0.149505,0.010947,-0.012406,0.021594,-0.007152,0.009504,0.004684,-0.094598,-0.006832,0.103924,-0.011591,0.074785,0.067012,-0.015686,-0.058387,0.032386,0.008515,-0.110919,0.03503,-0.139018,0.051959,0.086977,0.085822,-0.027669,0.044514,-0.01465,-0.029888,-0.049999,0.069801,-0.069434
274,贝母,4.0,0.081922,-0.026155,-0.102204,0.036444,0.038805,-0.150427,0.148246,-0.073771,0.115728,0.045758,0.058722,-0.03495,-0.056119,-0.055066,0.074127,0.025672,-0.109938,0.041312,-0.091141,0.067929,-0.036653,0.152905,0.079494,0.014801,-0.095218,0.035395,0.022718,-0.002637,0.085008,-0.052429,0.076971,-0.128816,-0.016465,-0.081839,0.053789,0.017435,-0.079992,-0.072482,-0.027389,-0.093663,0.077282,0.059982,0.008317,-0.080692,0.01642,0.045665,0.007088,0.036813,0.005741,0.078186,0.090514,-0.060468,-0.011413,0.089349,0.040665,-0.141148,0.1245,-0.066147,0.025002,0.054914,-0.140006,0.039259,-0.016108,0.080104,0.002486,-0.014381,-0.032323,0.022071,0.092562,0.054474,-0.048834,0.022659,-0.034088,0.08863,-0.107216,-0.058194,-0.012504,-0.031763,0.063297,0.031575,-0.018556,-0.031794,0.100506,0.121411,0.117731,-0.165274,-0.043205,-0.023277,0.089746,-0.051079,-0.099871,0.060853,-0.088538,-0.06852,0.01835,0.091136,-0.018145,-0.006154,-0.030325,0.124325
275,鲜荷叶,4.0,0.058635,0.003801,-0.168022,0.046707,0.059496,-0.129317,0.180237,-0.017976,0.099831,-0.025822,0.061872,0.026856,-0.04691,-0.150221,0.10302,0.05602,-0.0167,0.075558,-0.060042,0.067582,0.052935,0.153746,0.025904,0.061779,-0.16766,0.03373,0.146283,-0.036339,0.052783,-0.054234,0.088603,-0.071198,-0.06335,-0.123109,0.010456,-0.070847,-0.147051,-0.185004,-0.104151,-0.148753,0.073943,0.030641,0.096176,-0.025019,-0.06626,0.040586,0.104959,-0.002533,0.091008,0.02443,0.154341,-0.02296,0.051306,0.173572,0.101621,-0.109345,0.120519,0.018706,0.030674,-0.018039,-0.114694,-0.016437,0.008883,0.148589,0.082121,0.103249,-0.108948,-0.013916,0.094113,0.063106,-0.06314,0.037866,0.042122,0.099333,-0.022819,-0.11216,-0.016373,-0.006724,0.027868,0.143256,0.011657,-0.036004,0.110295,0.119011,0.124607,-0.181027,0.026092,-0.134192,0.174828,-0.158763,-0.072604,0.044771,-0.060968,-0.115221,0.145656,0.108592,-0.033133,-0.105571,0.026853,0.156475
276,西洋参,4.0,0.015553,-0.004761,-0.054342,0.047747,0.019172,-0.066241,0.103317,-0.024639,0.07423,0.01228,0.039117,-0.047112,0.010354,-0.026485,0.062537,0.064151,-0.024566,0.034322,-0.024769,0.041545,0.025697,0.080326,0.036768,0.028827,-0.067015,0.021957,0.073193,-0.025622,0.008125,-0.052842,0.084606,-0.026577,-0.030067,-0.038388,0.021018,-0.039989,-0.032112,-0.08776,-0.06181,-0.049283,0.021131,0.043056,0.042296,-0.014761,0.019862,0.032815,0.023365,-0.00023,0.064216,0.032586,0.08421,0.006742,-0.005536,0.099902,0.087986,-0.019065,0.071447,-0.023563,-0.020309,0.000248,-0.063629,0.001522,0.009407,0.058376,0.045931,0.029479,-0.026713,0.007581,0.079417,0.053396,-0.047333,-0.001621,-0.007494,0.052997,-0.063833,-0.018816,-0.012007,-0.029422,0.046627,0.060301,0.017915,0.008844,0.101171,0.086299,0.068197,-0.066564,0.005577,-0.039761,0.083837,-0.064271,-0.024659,-0.000105,-0.026702,-0.068092,0.097854,0.052083,0.004385,-0.03158,0.010916,0.044159
277,槟榔,4.0,-0.001972,-0.001855,-0.020683,0.036291,0.020839,-0.111949,0.087314,-0.094833,0.098737,0.073266,0.018029,-0.106802,-0.023513,-0.021389,0.029127,0.037291,-0.108174,0.051617,-0.109533,0.036442,-0.042531,0.083733,0.08638,0.035073,-0.018289,0.032405,-0.029591,-0.038692,0.059557,-0.04348,0.074134,-0.094805,-0.011213,0.007169,0.064347,0.062714,-0.024731,-0.034838,-0.023358,-0.012038,0.067372,0.073558,-0.035274,-0.045663,0.006341,-0.015859,0.042334,0.023302,-0.008434,0.122159,0.027731,-0.038253,-0.032806,0.01039,0.013556,-0.055756,0.072787,-0.094532,-0.016385,0.075352,-0.086811,0.034536,-0.019386,0.037658,-0.001175,-0.04573,0.026506,0.030578,0.088949,0.054885,-0.009732,0.010707,-0.038939,0.047439,-0.092778,-0.055181,-0.04638,-0.042805,0.057373,0.011961,0.026379,0.042248,0.068892,0.073713,0.089491,-0.092068,-0.0051,0.020941,0.019426,-0.007571,-0.06018,-0.025375,-0.044916,-0.067176,-0.016088,0.052914,0.000502,-0.007197,-0.052667,0.012974
278,肾虚,3.0,-0.023702,0.093067,0.019701,-0.01162,-0.035491,0.067647,-0.003881,0.055445,-0.056271,0.008328,-0.013971,0.049952,0.037392,-0.038506,0.034182,-0.054701,0.041109,-0.002961,0.01655,-0.034518,0.042181,0.001066,0.002165,0.010701,-0.003698,0.031186,0.056184,-0.029402,-0.000998,0.024769,-0.030377,0.032769,-0.031843,0.023593,-0.024297,-0.055788,-0.009591,0.004354,-0.032804,-0.016955,-0.044056,0.010383,0.038098,0.044175,-0.047962,-0.025522,0.028205,-0.012838,0.046721,-0.074503,-0.051746,0.001609,0.068018,-0.012146,-0.005258,0.060011,-0.060098,0.019272,-0.016162,0.002529,0.007552,-0.037795,0.003165,0.053847,0.012549,0.022472,-0.02176,-0.02072,0.00751,-0.000135,-0.048036,0.020555,0.034023,-0.02038,0.046338,-0.016731,-0.011152,-0.05837,-0.036736,0.083335,0.001281,0.065198,-0.028371,-0.056422,-0.060438,0.034258,0.044516,-0.063188,-0.000409,-0.067102,0.05582,0.010108,0.04817,-0.000878,0.008636,-0.036438,-0.056482,-0.055345,0.016121,-0.043487
279,茯神,4.0,0.015594,-0.043718,-0.071099,0.014744,0.026694,-0.144365,0.129753,-0.099591,0.149735,0.052582,0.051613,-0.108701,-0.012022,-0.043806,0.079504,0.010901,-0.133097,0.045596,-0.07536,0.091143,-0.053166,0.104964,0.118987,0.020236,-0.052774,0.009818,0.024597,-0.029378,0.062485,-0.091901,0.144858,-0.169463,-0.017448,-0.047558,0.071492,0.042611,-0.046917,-0.031179,-0.019505,-0.035892,0.079924,0.071855,-0.020956,-0.066645,0.02456,0.019355,0.041673,0.023674,-0.008322,0.121833,0.12087,-0.054539,-0.04619,0.090309,0.072492,-0.129565,0.189135,-0.113698,0.046371,0.076296,-0.145979,0.008808,-0.025642,0.085604,-0.006299,-0.00162,0.004885,0.009809,0.098854,0.105972,-0.021037,-0.014631,-0.024111,0.123583,-0.141383,-0.059539,-0.025385,-0.050958,0.081863,0.021904,0.035968,-0.006355,0.107417,0.198111,0.155823,-0.130297,-0.036798,0.010187,0.063963,-0.01352,-0.085453,-0.006449,-0.068824,-0.085553,0.059289,0.073004,0.044592,0.025815,-0.039055,0.085165
280,伤食,3.0,0.011527,0.025932,0.035728,0.043608,-0.009176,-0.003317,0.064237,-0.010818,0.016373,0.039415,-0.0091,-0.018814,0.009091,0.010937,0.074079,0.033872,-0.014268,-0.003027,-0.006674,0.003751,-0.012081,0.083931,0.030199,-0.001959,0.00749,0.083742,0.071196,0.014946,0.013413,-0.004411,0.004384,-0.008653,-0.010986,0.044141,0.002047,-0.007037,-0.025203,-0.026456,-0.002372,-0.021072,-0.004081,0.060469,0.001118,0.001367,0.010049,0.008498,-0.012406,-0.014463,0.047105,-0.01816,-0.047568,0.001053,0.055188,0.002344,-0.007503,0.038494,-0.019136,-0.044757,-0.053336,0.060216,-0.075998,0.004742,-0.000675,-0.004071,0.013552,0.0059,-0.034293,-0.017677,0.043151,0.011134,-0.071324,-0.006134,-0.033148,0.018986,-0.050567,0.0067,0.005322,-0.070404,0.015274,0.002931,0.015269,0.050641,0.058379,0.006825,0.018516,-0.023122,-0.027903,-0.02267,0.026286,-0.066968,-0.002864,0.026345,0.011838,-0.037941,3e-06,-0.005029,-0.003423,-0.005807,-0.002722,-0.062904
281,红斑,3.0,0.050232,0.014264,0.003088,0.025684,-0.002459,-0.025259,0.073822,-0.006565,0.013668,0.008078,0.009003,0.037525,-0.022662,0.03087,0.068674,-0.007995,-0.025761,-0.012326,-0.006008,0.006717,-0.014778,0.071069,0.004293,-0.011327,-0.047577,0.042968,0.0786,0.033795,0.009732,-0.009724,0.020761,-0.03099,0.007363,-0.029735,-0.021182,0.003196,-0.030529,-0.016866,0.020824,-0.054222,0.021769,0.030666,0.005934,-0.014681,0.002734,0.037514,-0.063888,0.030908,0.036278,-0.054201,-0.033788,-0.016443,0.000764,0.022595,-0.012968,-0.04329,0.030195,-0.018355,-0.004822,0.017093,-0.047297,0.004139,-0.010069,0.008966,-0.018613,0.001606,-0.042077,-0.015696,0.020304,0.032898,-0.084565,-0.004345,-0.03822,0.022652,-0.047645,0.011805,0.011243,-0.019995,0.006406,0.001664,-0.031815,-0.027212,0.017952,0.010796,-0.019994,-0.0301,-0.045358,0.004768,0.02268,-0.03012,-0.018206,0.05568,-0.0195,-0.00917,-0.008446,0.023323,0.001841,0.010841,0.004887,0.020176
282,马宝,4.0,-0.089554,0.040486,0.060725,-0.00663,-0.058774,0.042471,-0.023654,0.038323,-0.014146,0.02037,-0.036875,-0.023545,0.086993,0.017324,0.092934,-0.033753,-0.001225,-0.03082,0.086589,0.021078,-0.009236,-0.04548,0.047882,-0.009786,0.055813,-0.013786,0.092746,3.7e-05,-0.008692,0.007812,0.045595,-0.031593,-0.041615,0.06744,-0.013092,-0.067525,0.046387,0.069646,0.005091,0.059647,-0.097992,0.012462,-0.015957,0.031803,0.012869,-0.021004,0.030567,0.012496,-0.021767,-0.0071,0.011323,0.021386,-0.009154,-0.011543,0.021515,0.085608,0.043954,-0.062311,0.005351,0.021543,0.022504,-0.039035,0.043214,0.028278,0.024478,0.075167,0.006192,-0.075266,-0.019749,0.056385,0.026645,-0.053248,0.064249,0.090988,-0.015108,0.009663,0.045407,-0.062104,-0.009471,0.043695,0.009409,0.023716,0.004967,0.103064,-0.036596,0.084175,0.00561,-0.008744,-0.012032,-0.015769,0.067768,-0.043482,0.079882,-0.046291,0.068036,-0.045971,0.042403,0.106331,0.033897,-0.086221
283,子痫,3.0,-0.03818,0.00637,0.051504,0.052616,-0.103374,0.017432,-0.01008,0.009744,-0.058298,-0.007071,-0.057679,0.003544,0.045108,0.077953,-0.033809,-0.102287,-0.012448,0.01292,0.072934,-0.088857,-0.019096,-0.103885,-0.007072,-0.011362,0.018933,0.094999,0.102427,-0.062092,-0.007909,0.041652,0.079253,0.125287,0.087425,0.010016,-0.071936,0.094465,0.055495,0.033495,0.014167,0.045171,-0.032093,-0.00992,-0.033136,-0.040446,0.083035,0.081705,-0.063643,0.072092,0.028926,-0.049523,-0.094062,-0.017252,-0.104259,0.037201,0.03409,0.001799,0.039653,-0.066401,-0.017735,-0.024997,0.036335,0.011741,-0.010008,-0.036284,-0.087087,-0.050442,0.032793,0.04362,0.010003,0.056136,-0.028302,0.020644,-0.129103,-0.02136,-0.047223,0.063285,0.042076,0.001203,-0.007777,0.042773,0.007848,0.032018,0.008107,-0.056355,-0.085845,0.084526,-0.022809,0.015959,-0.078908,0.046071,0.016714,-0.044693,0.033473,0.03876,-0.009913,-0.019494,0.0529,0.053066,0.046751,-0.096342
284,桑寄生,4.0,0.039029,-0.037934,-0.076088,0.046649,0.015541,-0.132386,0.123287,-0.068002,0.104658,0.059274,0.034949,-0.076022,-0.016403,-0.030269,0.079713,0.025938,-0.089956,0.045982,-0.052077,0.065844,-0.028465,0.107755,0.089424,0.01515,-0.069061,0.063211,0.060123,-0.01961,0.070573,-0.055501,0.11156,-0.092761,0.002767,-0.047415,0.045955,0.023222,-0.060277,-0.071415,-0.034483,-0.064628,0.064896,0.076368,-0.015781,-0.083899,0.050504,0.054863,0.0069,0.042374,0.030098,0.086499,0.082286,-0.056236,-0.030451,0.09166,0.071694,-0.100804,0.142261,-0.098642,0.007711,0.06172,-0.124595,0.024109,-0.008925,0.04821,0.000696,-0.008897,-0.017103,0.005834,0.087598,0.087127,-0.044812,0.002124,-0.048746,0.098071,-0.114915,-0.044779,-0.012447,-0.035764,0.078264,0.03132,0.018535,0.003993,0.133118,0.134878,0.117377,-0.115844,-0.035678,-0.018449,0.072884,-0.047031,-0.082162,0.02197,-0.056263,-0.077737,0.053795,0.071963,0.030746,0.013449,-0.00769,0.05164
285,尿毒症,2.0,0.03365,0.022282,0.001398,0.002084,-0.011423,0.007811,0.028836,-0.003002,-0.002869,-0.018849,0.000521,0.021548,-0.002888,0.009407,0.005762,-0.020522,-0.017382,-0.027923,0.000144,0.022936,0.006875,0.036144,0.018769,-0.013226,-0.015536,0.01811,0.031516,0.02677,0.011139,0.000626,0.009999,-0.026013,0.000636,-0.008162,0.005268,-0.01307,-0.011066,0.011403,0.007484,-0.007285,-0.004437,-0.003738,-0.007202,0.003544,0.012166,0.005163,-0.026246,0.014915,-0.008285,-0.035547,-0.01076,-0.011344,0.013624,-0.006787,-0.004017,-0.003244,-0.000956,-0.018311,-0.000707,0.007185,-0.038359,0.019619,-0.019256,0.018772,-0.022612,-0.003288,-0.00386,-0.010515,0.017851,-0.002784,-0.036032,-0.01373,-0.001084,0.025065,-0.030434,0.00819,0.01161,-0.044274,0.003393,-0.002254,-0.02147,-0.014902,0.007837,0.031462,-0.017574,-0.013018,-0.019114,0.000643,0.0082,-0.013987,2.1e-05,0.026413,-0.018891,0.005135,0.001012,0.010325,-0.003327,0.01665,-0.010813,0.014099
286,心慌,3.0,0.020174,0.011352,0.001428,0.039413,-0.012577,-0.021523,0.060353,0.006931,0.01266,0.050269,-0.01604,-0.046921,0.025548,-0.019831,0.062478,0.022183,-0.002133,2.5e-05,-0.001485,0.003202,-0.009081,0.065804,0.042139,-0.009999,-0.012925,0.072457,0.063601,-0.015425,0.045296,0.001647,0.020318,0.005942,-0.011879,0.005469,0.007061,-0.025228,-0.031735,-0.048491,-0.026411,-0.074677,0.020789,0.076416,0.011358,-0.005274,0.025091,0.034961,-0.019072,0.005733,0.04912,-0.009452,-0.02324,-0.021143,0.037747,0.042086,0.030031,0.015923,0.023593,-0.049659,-0.044473,0.036172,-0.066966,0.013622,0.007757,0.007876,0.016253,0.003859,-0.02968,-0.014711,0.044985,0.025042,-0.054465,0.028373,-0.040559,0.037879,-0.03729,-0.011515,0.005155,-0.051707,0.004384,0.04087,0.023289,0.066434,0.07131,0.012536,0.047187,-0.029092,-0.017671,-0.045936,0.021356,-0.07658,-0.013747,0.012253,-0.00942,-0.06679,0.0048,0.00586,-0.018497,0.002134,0.01346,-0.030513
287,猩红热,2.0,0.004765,0.000796,-0.027507,0.018761,-0.008682,-0.022175,0.019383,-0.005818,0.021813,0.046922,-0.007818,-0.033284,0.015703,-0.012483,0.061604,0.00425,-0.039884,-0.008307,0.000574,0.028059,-0.007787,0.020769,0.056734,-0.007765,0.014622,0.009148,0.012738,-0.000893,0.048917,-0.005447,0.013019,-0.045853,-0.011665,-0.004593,0.02666,-0.042001,-0.016558,0.002385,-0.008321,-0.022069,-0.028372,0.03254,-0.024409,-0.032941,0.038953,0.005637,0.007412,0.015694,-0.023513,0.045266,0.026118,-0.025561,-0.000305,-0.004094,0.028511,0.002254,0.022172,-0.054152,-0.001815,0.036901,-0.054089,0.02925,0.020426,0.018814,0.023267,-0.001905,0.024939,-0.020812,0.009699,0.021505,0.012425,-0.022131,0.013839,0.073073,-0.034995,-0.026037,0.002148,-0.03245,0.028915,-0.007344,0.010486,0.011521,0.060552,0.082509,0.034042,-0.027995,-0.013736,-0.014844,0.023693,-0.028232,-0.012045,0.027182,0.004586,-0.037634,0.01498,0.008655,0.019813,0.046078,-0.002963,-0.029696
288,萎黄,3.0,0.040851,0.10284,0.012625,0.035997,-0.058061,0.03222,0.050597,0.068904,-0.058418,0.054093,-0.016328,0.056989,0.046001,0.003206,0.093245,-0.051832,-0.003029,-0.023681,0.042892,-0.041437,0.026761,0.061625,0.016001,-0.018194,-0.054336,0.119162,0.157359,-0.011641,0.051085,0.028592,-0.008499,0.042142,-0.015059,-0.022858,-0.048728,-0.075818,-0.046304,-0.036613,-0.023265,-0.079063,-0.037969,0.055028,0.029667,-0.018043,0.023341,0.043769,-0.039529,0.023053,0.105469,-0.118918,-0.065378,-0.019754,0.056606,0.02924,0.025261,0.040913,-0.03465,-0.032325,-0.034825,0.030061,-0.044863,-0.001371,0.020446,0.041331,0.005464,-0.001056,-0.026977,-0.015483,0.01593,0.011575,-0.11686,0.004988,-0.030472,0.027986,-0.00681,0.004871,0.002391,-0.073883,0.009409,0.076092,-0.017376,0.052046,0.066258,-0.016871,-0.065348,0.022423,-0.003802,-0.092714,0.033038,-0.111277,0.045519,0.087072,0.069627,-0.018647,0.022629,-0.001924,-0.013963,-0.018399,0.07055,-0.057479
289,烦热,3.0,0.010901,0.030742,0.020987,0.06679,-0.05055,0.001355,0.044168,0.021432,-0.004942,0.049503,-0.02266,-0.011706,0.014836,-0.016051,0.047438,-0.030608,-0.016048,-0.00355,0.011016,-0.039183,0.028461,0.038459,0.015504,0.00123,-0.027153,0.122733,0.083025,-0.038655,0.059991,0.027647,0.03032,0.05422,-0.003394,-0.029405,-0.004662,-0.023207,-0.054318,-0.058592,-0.04009,-0.086708,0.022381,0.065034,0.003737,-0.048461,0.029161,0.046818,-0.01146,0.020825,0.070379,-0.041235,-0.043232,-0.029293,0.015969,0.040686,0.054844,0.012891,0.018449,-0.06212,-0.038475,0.025286,-0.06174,0.015678,0.026205,-0.00027,-0.011964,-0.011745,-0.006253,0.005898,0.031668,0.024272,-0.078049,0.018501,-0.051549,0.02754,-0.039664,-0.012849,0.011761,-0.038658,0.02495,0.044707,0.030651,0.043481,0.090361,-0.011083,-0.007386,-0.005866,-0.010074,-0.067246,0.020442,-0.071302,0.003383,0.021041,0.041753,-0.050028,0.014633,0.013376,-0.000683,-0.008533,0.060625,-0.063177
290,苏叶,4.0,0.040116,0.003809,-0.05362,0.032179,0.004613,-0.077152,0.07511,-0.023167,0.025019,0.042638,0.014462,-0.017653,-0.006665,-0.025832,0.052378,0.01553,-0.052228,0.005714,-0.020908,0.042081,-0.004443,0.059425,0.042835,0.00656,-0.055334,0.048597,0.052762,-0.01341,0.070343,0.000312,0.051729,-0.038248,0.002546,-0.029734,-0.000291,-0.014431,-0.056227,-0.056079,-0.022803,-0.068186,0.028533,0.015508,0.001662,-0.054272,0.016271,0.038726,0.010803,0.036151,0.031294,0.029314,0.039806,-0.029148,-0.014821,0.05127,0.044748,-0.036698,0.072794,-0.057755,0.008728,0.017267,-0.050248,0.031962,0.017119,0.044459,0.00608,0.015085,-0.025053,-0.001573,0.035713,0.035998,-0.022472,0.007166,-0.022496,0.063227,-0.033329,-0.033042,0.00482,-0.01648,0.043268,0.035774,-0.008528,-0.028323,0.075847,0.078588,0.041058,-0.065617,-0.012076,-0.038742,0.045202,-0.046881,-0.036857,0.040905,-0.022327,-0.049185,0.035944,0.039682,0.006696,0.018862,0.023187,0.035698
291,燥湿,3.0,0.010547,0.029432,-0.005645,0.034059,-0.025884,-0.013106,0.070482,0.028274,-0.004445,0.079748,-0.024295,-0.007233,0.03512,-0.016809,0.10695,-0.008453,-0.02755,0.014026,0.017188,0.001981,-0.011578,0.083601,0.067447,-0.005981,-0.034043,0.071381,0.11718,-0.030894,0.043159,-0.000616,0.035265,0.001176,-0.01585,-0.010734,-0.03341,-0.029531,-0.029073,-0.035752,-0.034754,-0.056565,-0.008417,0.069305,0.017235,-0.023746,0.037152,0.058707,-0.022062,0.019248,0.067231,-0.029153,-0.018031,-0.030298,0.01377,0.049737,0.03243,0.001506,0.02961,-0.063807,-0.037013,0.036212,-0.068254,0.000618,0.013411,0.02948,0.018787,0.003546,-0.031787,-0.027558,0.056447,0.063296,-0.090667,0.02318,-0.029547,0.075062,-0.049037,-0.024474,-0.004702,-0.059036,0.016164,0.065195,0.000446,0.068437,0.070863,0.022954,0.023706,-0.030359,-0.03109,-0.049286,0.027335,-0.091513,0.005163,0.030361,0.015734,-0.047812,0.016883,0.010831,-0.018597,0.00013,0.024793,-0.041951
292,伤津,3.0,-0.00236,0.099798,0.054332,0.016935,-0.05697,0.057012,0.031107,0.049601,-0.062394,0.019891,-0.019657,0.018521,0.056822,-0.016145,0.064395,-0.048996,0.0412,-0.009421,0.041723,-0.033343,0.044541,0.029622,0.023227,0.001461,-0.032933,0.105703,0.14538,-0.031696,0.03494,0.019343,0.018536,0.053421,-0.034163,0.023367,-0.031891,-0.053115,-0.025125,-0.045254,-0.04347,-0.044333,-0.016891,0.064797,0.038784,0.031426,-0.007942,0.002604,-0.012994,0.018029,0.117102,-0.10809,-0.06613,0.003489,0.085945,0.018855,0.02881,0.07837,-0.033131,-0.000194,-0.044747,0.019989,-0.027254,-0.023889,0.005016,0.05934,-0.003411,0.022002,-0.046379,-0.026624,0.032805,0.031303,-0.1131,-0.004676,-0.013446,-0.009791,-0.012712,-0.000852,0.001735,-0.095534,-0.003488,0.11301,0.009114,0.094363,0.039913,-0.033903,-0.06313,0.046457,0.037692,-0.065941,0.028557,-0.101977,0.068514,0.037282,0.062878,-0.024974,0.046253,-0.02171,-0.006688,-0.04668,0.0571,-0.057612
293,心肌梗塞,2.0,-0.008102,0.007831,0.011569,-0.002214,-0.013526,0.035807,-0.008472,0.008492,-0.002709,0.007293,-0.003499,-0.00912,0.02127,0.020764,0.003461,-0.003947,0.008002,-0.007742,0.026872,0.001321,-0.007524,0.003187,0.008105,-0.010694,0.01278,-0.007237,0.011029,-0.027434,-0.028537,-0.005278,0.015884,0.015265,-0.001095,0.005149,-0.008025,-0.000297,0.025768,0.021417,-0.002183,0.010657,-0.017822,0.020842,0.018976,0.025477,0.012083,0.020888,-0.018798,-0.029674,0.022026,-0.025749,-0.002993,0.010937,0.004685,0.01061,0.018212,0.029748,-0.007889,-0.003269,-0.009026,0.003391,-0.007726,-0.009277,-0.015883,-0.00059,-0.010174,-0.00695,0.005377,0.005146,0.01479,0.001768,-0.032839,0.01163,-0.021632,-0.00278,-0.007002,0.019065,-0.009244,-0.03136,-0.013751,0.005949,0.010095,0.026741,0.010811,-0.007072,0.002149,0.030208,0.006825,-0.007514,-0.016913,0.000578,0.009485,-0.010304,0.011845,0.017121,0.012825,-0.016722,0.006996,-0.02133,-0.007791,-0.021065
